"V1","V2","V3","V4"
1296895,8536,1672,2
1296895,1370,71,4
1296895,241,133,0
1296895,453,0,0
1296895,887,2,0
1296895,112,0,0
1296895,62,0,0
1296895,6165,101,0
1296895,888,3,0
1296895,42587,2,0
1296895,39,0,0
1296895,1633,96,2
1296895,63276,0,0
1296895,211,0,0
1296895,21732,2,0
1296895,11929,2,0
1296895,702,0,0
1296895,15,0,0
1296895,63276,2,0
1296895,11,2,0
1296895,87,9,0
1296895,15933,0,0
1296895,42587,366,25
1296895,4282,0,0
1296895,33569,1059,0
1296895,4183,3,0
1296895,33569,507,119
1296895,444,110,0
1296895,18288,1502,10
1296895,4759,79,0
1296895,10,0,0
1296895,106,0,0
1296895,33569,0,0
1296895,93,3,0
1296895,0,0,0
1296895,7137,0,0
1296895,12,0,0
1296895,29,3,0
1296895,0,0,0
1296895,7,0,0
1296895,127,2,0
1296895,2,0,0
1296895,26205,0,0
1296895,1856,1416,45
1296895,6154,0,0
1296895,11929,0,0
1296895,15933,126,0
1296895,2536,127,0
1296895,108,0,0
1296895,714,0,0
1296895,105,0,0
1296895,32442,31,0
1296895,302,95,0
1296895,4759,0,0
1296895,17365,0,0
1296895,1535,0,0
1296895,160,13,0
1296895,13,0,0
1296895,63,0,0
1296895,2,0,0
1296895,33569,507,45
1296895,0,0,0
1296895,21732,0,0
1296895,17365,958,0
1296895,6165,112,0
1296895,186,0,0
1296895,183,0,0
1296895,63276,2,0
1296895,2,0,0
1296895,1475,53,0
1296895,3596,0,0
1296895,7434,0,0
1296895,739,0,0
1296895,63276,4567,0
1296895,10,0,0
1296895,1084,22,0
1296895,2675,97,50
1296895,2719,108,0
1296895,17365,0,0
1296895,3526,0,0
1296895,0,0,0
1296895,10,0,0
1296895,86,35,0
1296895,10,0,0
1296895,2430,0,0
1296895,6154,45,0
1296895,36455,1625,0
1296895,7434,555,0
1296895,4183,913,3
1296895,169,0,0
1296895,0,0,0
1296895,320,3,2
1296895,829,2,0
1296895,63276,0,0
1296895,321,0,0
1296895,42587,184,0
1296895,36455,798,0
1296895,63276,838,0
1296895,58,2,0
1296895,6154,112,103
1296895,0,0,0
1296895,21732,9,0
1296895,1238,0,0
1296895,42587,52,0
1296895,25,0,0
1296895,3099,4,0
1296895,455,289,0
1296895,0,0,0
1296895,0,0,0
1296895,15265,0,0
1296895,63276,51,10
1296895,63276,1976,0
1296895,21732,44,0
1296895,63,0,0
1296895,183,29,0
1296895,33569,2,0
1296895,0,0,0
1296895,6154,0,0
1296895,243,0,0
1296895,246,0,0
1296895,2728,515,21
1296895,146,0,0
1296895,8738,55,0
1296895,1407,0,0
1296895,0,0,0
1296895,26205,0,0
1296895,814,200,0
1296895,63276,4567,0
1296895,400,354,0
1296895,32442,51,0
1296895,15265,22,0
1296895,17365,0,0
1296895,3155,325,50
1296895,2484,44,0
1296895,3822,2,0
1296895,4759,0,0
1296895,8738,98,0
1296895,4098,29,0
1296895,63276,576,0
1296895,0,0,0
1296895,196,0,0
1296895,2410,74,0
1296895,45,0,0
1296895,3596,0,0
1296895,4098,0,0
1296895,3,0,0
1296895,13,0,0
1296895,2061,0,0
1296895,2409,0,0
1296895,8988,0,0
1296895,702,0,0
1296895,13,2,0
1296895,32442,0,0
1296895,367,2,0
1296895,3617,0,0
1296895,32442,27,0
1296895,68,0,0
1296895,9,0,0
1296895,2255,353,0
1296895,966,153,0
1296895,814,7,0
1296895,5021,4,0
1296895,11929,114,0
1296895,2855,0,0
1296895,8738,0,0
1296895,14933,0,0
1296895,0,0,0
1296895,26205,29,0
1296895,444,2,2
1296895,814,0,0
1296895,32442,0,0
1296895,26205,1097,0
1296895,1211,317,0
1296895,36455,0,0
1296895,0,0,0
1296895,36455,1035,0
1296895,116,0,0
1296895,2262,45,5
1296895,8988,42,0
1296895,961,118,46
1296895,2675,50,0
1296895,63276,876,0
1296895,329,87,0
1296895,3195,0,0
1296895,1720,10,0
1296895,261,0,0
1296895,2987,34,2
1296895,0,0,0
1296895,244,0,0
1296895,17365,138,0
1296895,0,0,0
1296895,3822,0,0
1296895,6165,78,78
1296895,298,0,0
1296895,286,9,7
1296895,15933,0,0
1296895,14933,11,0
1296895,858,0,0
1296895,42587,2,0
1296895,42587,346,0
1296895,108,0,0
1296895,63276,1281,0
1296895,115,17,0
1296895,63276,876,2
1296895,4069,5,0
1296895,2,2,0
1296895,17365,0,0
1296895,235,0,0
1296895,100,2,0
1296895,2211,78,0
1296895,1370,0,0
1296895,5021,183,0
1296895,418,0,0
1296895,11929,0,0
1296895,1592,0,0
1296895,4375,9,0
1296895,63276,2127,0
1296895,2410,97,0
1296895,19,0,0
1296895,632,3,0
1296895,3039,0,0
1296895,601,0,0
1296895,105,0,0
1296895,248,0,0
1296895,7434,430,0
1296895,103,0,0
1296895,33569,438,0
1296895,42587,7,0
1296895,4,0,0
1296895,2211,223,0
1296895,107,0,0
1296895,63276,239,0
1296895,0,0,0
1296895,36455,0,0
1296895,117,0,0
1296895,36455,798,0
1296895,26205,0,0
1296895,36455,0,0
1296895,218,0,0
1296895,367,7,0
1296895,1747,384,0
1296895,63276,0,0
1296895,6,2,0
1296895,283,0,0
1296895,1125,0,0
1296895,33569,1059,0
1296895,239,0,0
1296895,13,2,0
1296895,15933,155,12
1296895,403,5,0
1296895,2719,17,0
1296895,457,0,0
1296895,42587,0,0
1296895,8738,2,2
1296895,2,0,0
1296895,1137,172,0
1296895,1044,89,0
1296895,63276,606,0
1296895,8988,2,0
1296895,0,0,0
1296895,71,12,0
1296895,352,0,0
1296895,32442,0,0
1296895,13,0,0
1296895,36455,0,0
1296895,2430,37,0
1296895,21732,0,0
1296895,26205,0,0
1296895,667,8,6
1296895,533,14,8
1296895,110,0,0
1296895,7439,0,0
1296895,1681,0,0
1296895,42587,0,0
1296895,34,0,0
1296895,43,2,0
1296895,0,0,0
1296895,1681,161,0
1296895,5021,183,0
1296895,13,0,0
1296895,1125,0,0
1296895,45,0,0
1296895,36,0,0
1296895,5201,33,0
1296895,116,0,0
1296895,15933,0,0
1296895,26205,237,223
1296895,2061,0,0
1296895,174,0,0
1296895,17,0,0
1296895,42587,0,0
1296895,36455,5,0
1296895,0,0,0
1296895,63276,4236,0
1296895,2,0,0
1296895,976,0,0
1296895,32,0,0
1296895,253,4,0
1296895,26205,4,2
1296895,36455,475,0
1296895,1786,339,0
1296895,1238,0,0
1296895,144,0,0
1296895,32442,0,0
1296895,1381,0,0
1296895,32442,2,0
1296895,497,52,0
1296895,120,17,0
1296895,0,0,0
1296895,2719,0,0
1296895,8444,0,0
1296895,237,0,0
1296895,17365,1147,15
1296895,3039,0,0
1296895,1545,9,0
1296895,18288,13,0
1296895,63276,2186,0
1296895,594,93,9
1296895,254,0,0
1296895,13,0,0
1296895,2191,28,0
1296895,2904,104,0
1296895,645,494,0
1296895,0,0,0
1296895,829,0,0
1296895,42587,366,25
1296895,947,0,0
1296895,32442,0,0
1296895,77,0,0
1296895,449,0,0
1296895,199,2,0
1296895,2,0,0
1296895,6154,63,56
1296895,120,28,5
1296895,33569,0,0
1296895,418,132,0
1296895,0,0,0
1296895,26,0,0
1296895,7224,12,0
1296895,7224,28,0
1296895,435,0,0
1296895,28,0,0
1296895,11929,170,0
1296895,8536,0,0
1296895,336,0,0
1296895,7,0,0
1296895,14,0,0
1296895,33569,0,0
1296895,16,0,0
1296895,63276,0,0
1296895,455,289,0
1296895,63276,4236,0
1296895,9,9,0
1296895,20,0,0
1296895,86,0,0
1296895,78,0,0
1296895,0,0,0
1296895,4850,0,0
1296895,46,0,0
1296895,6426,6,0
1296895,13,0,0
1296895,226,25,2
1296895,47,0,0
1296895,842,7,0
1296895,685,64,4
1296895,1309,63,0
1296895,0,0,0
1296895,37,0,0
1296895,119,54,0
1296895,14933,12,0
1296895,2577,0,0
1296895,32442,2,0
1296895,15265,361,0
1296895,72,0,0
1296895,19,0,0
1296895,410,0,0
1296895,32442,0,0
1296895,124,0,0
1296895,21732,70,11
1296895,2,0,0
1296895,32442,0,0
1296895,144,0,0
1296895,32442,0,0
1296895,7,4,0
1296895,8738,55,0
1296895,3940,1057,0
1296895,8988,0,0
1296895,97,0,0
1296895,1407,6,4
1296895,7,0,0
1296895,18288,0,0
1296895,21732,0,0
1296895,1854,42,0
1296895,50,0,0
1296895,2430,41,0
1296895,26205,0,0
1296895,2987,0,0
1296895,21732,172,0
1296895,961,118,2
1296895,1858,0,0
1296895,5021,4,0
1296895,8444,267,0
1296895,0,0,0
1296895,0,0,0
1296895,17365,0,0
1296895,46,0,0
1296895,8402,21,0
1296895,96,0,0
1296895,855,0,0
1296895,521,0,0
1296895,8402,432,7
1296895,9,4,0
1296895,2106,48,35
1296895,105,0,0
1296895,33569,0,0
1296895,15933,17,0
1296895,12,0,0
1296895,0,0,0
1296895,1008,13,0
1296895,17365,112,2
1296895,42587,0,0
1296895,67,0,0
1296895,4850,162,0
1296895,62,0,0
1296895,2,0,0
1296895,33569,396,0
1296895,42587,13,3
1296895,2719,123,0
1296895,15933,4,0
1296895,4458,0,0
1296895,355,0,0
1296895,2255,4,0
1296895,42587,1002,2
1296895,1008,305,4
1296895,123,0,0
1296895,33569,24,0
1296895,38,0,0
1296895,42587,11,0
1296895,17365,0,0
1296895,1681,0,0
1296895,1568,15,0
1296895,8738,30,0
1296895,7439,4,0
1296895,14933,42,10
1296895,32442,0,0
1296895,8738,0,0
1296895,685,0,0
1296895,28,5,0
1296895,3940,1057,10
1296895,500,31,0
1296895,42587,14,4
1296895,2577,74,0
1296895,3099,0,0
1296895,32442,0,0
1296895,34,0,0
1296895,26205,2,0
1296895,26205,8,0
1296895,34,0,0
1296895,156,0,0
1296895,244,0,0
1296895,26205,6,0
1296895,63276,346,0
1296895,3099,0,0
1296895,7137,0,0
1296895,0,0,0
1296895,0,0,0
1296895,0,0,0
1296895,36,7,0
1296895,123,5,0
1296895,26205,51,0
1296895,299,0,0
1296895,7439,0,0
1296895,2137,0,0
1296895,55,0,0
1296895,0,0,0
1296895,1465,0,0
1296895,131,0,0
1296895,3596,2,0
1296895,14933,234,0
1296895,4375,0,0
1296895,18,0,0
1296895,739,146,0
1296895,980,6,0
1296895,33569,11,2
1296895,36455,336,0
1296895,4458,813,0
1296895,2675,0,0
1296895,0,0,0
1296895,4183,913,11
1296895,36455,1625,6
1296895,2675,59,24
1296895,7439,5,0
1296895,479,0,0
1296895,129,2,0
1296895,17365,205,0
1296895,1017,5,0
1296895,32,0,0
1296895,17365,958,0
1296895,15933,0,0
1296895,120,10,0
1296895,4791,0,0
1296895,15933,3,0
1296895,966,0,0
1296895,21732,10,0
1296895,32442,30,0
1296895,33569,14,8
1296895,8738,212,9
1296895,0,0,0
1296895,1720,120,0
1296895,0,0,0
1296895,33569,1059,0
1296895,110,0,0
1296895,0,0,0
1296895,169,46,0
1296895,42587,0,0
1296895,36455,189,113
1296895,123,15,0
1296895,33569,1059,0
1296895,1720,118,0
1296895,4282,0,0
1296895,855,18,0
1296895,344,4,0
1296895,17365,0,0
1296895,3127,0,0
1296895,9,0,0
1296895,4931,2,0
1296895,275,81,0
1296895,17,0,0
1296895,2430,67,0
1296895,0,0,0
1296895,17365,958,0
1296895,18288,223,0
1296895,194,0,0
1296895,29,0,0
1296895,11450,576,9
1296895,33569,507,119
1296895,26205,1097,0
1296895,2,0,0
1296895,8536,1672,13
1296895,33569,1041,0
1296895,208,34,0
1296895,14933,339,0
1296895,4183,0,0
1296895,8988,2,0
1296895,2855,68,0
1296895,63276,2127,0
1296895,32442,0,0
1296895,6,0,0
1296895,2987,146,0
1296895,588,18,0
1296895,2,0,0
1296895,7575,123,0
1296895,13,0,0
1296895,8444,1337,9
1296895,7575,244,0
1296895,21732,0,0
1296895,52,0,0
1296895,887,0,0
1296895,185,0,0
1296895,15265,0,0
1296895,10,0,0
1296895,547,8,0
1296895,2719,2,0
1296895,26205,125,100
1296895,4375,22,2
1296895,4791,77,0
1296895,1568,0,0
1296895,244,0,0
1296895,15265,0,0
1296895,36455,0,0
1296895,9,0,0
1296895,63276,4567,0
1296895,21732,32,0
1296895,63276,1976,6
1296895,33569,162,4
1296895,215,6,0
1296895,2675,59,0
1296895,299,93,0
1296895,11929,4,0
1296895,33569,1059,0
1296895,134,0,0
1296895,264,2,2
1296895,171,0,0
1296895,12,0,0
1296895,98,0,0
1296895,4720,0,0
1296895,33569,450,141
1296895,352,260,6
1296895,42587,623,48
1296895,2719,0,0
1296895,257,119,14
1296895,26205,0,0
1296895,779,0,0
1296895,797,201,8
1296895,3596,0,0
1296895,1137,8,0
1296895,18288,68,2
1296895,280,0,0
1296895,0,0,0
1296895,63276,2186,0
1296895,42587,294,12
1296895,21,0,0
1296895,258,0,0
1296895,63276,163,0
1296895,85,14,0
1296895,17365,958,0
1296895,0,0,0
1296895,17365,2,0
1296895,40,0,0
1296895,32442,0,0
1296895,15265,39,0
1296895,42,0,0
1296895,283,0,0
1296895,111,0,0
1296895,2536,0,0
1296895,20,0,0
1296895,4437,0,0
1296895,162,0,0
1296895,4,0,0
1296895,68,0,0
1296895,63276,4567,0
1296895,3195,6,0
1296895,2719,18,7
1296895,1856,39,3
1296895,13,0,0
1296895,17,2,0
1296895,21732,0,0
1296895,32442,0,0
1296895,6426,0,0
1296895,2430,0,0
1296895,21732,18,0
1296895,63276,1976,0
1296895,33569,393,0
1296895,119,0,0
1296895,436,0,0
1296895,8536,657,69
1296895,125,0,0
1296895,2,0,0
1296895,4183,13,0
1296895,9,0,0
1296895,4759,79,0
1296895,1540,24,0
1296895,0,0,0
1296895,4458,267,0
1296895,36,0,0
1296895,32442,0,0
1296895,100,2,0
1296895,162,0,0
1296895,153,3,0
1296895,4,0,0
1296895,1635,305,0
1296895,63276,346,0
1296895,63276,4236,0
1296895,26205,14,0
1296895,0,0,0
1296895,408,134,0
1296895,0,0,0
1296895,107,0,0
1296895,487,6,0
1296895,42587,2,0
1296895,32442,11,0
1296895,1465,0,0
1296895,27,0,0
1296895,26205,4,0
1296895,14933,0,0
1296895,373,0,0
1296895,4437,3,0
1296895,3940,18,0
1296895,8738,78,0
1296895,6426,19,0
1296895,0,0,0
1296895,3039,109,0
1296895,35,4,0
1296895,1137,2,0
1296895,26205,0,0
1296895,239,0,0
1296895,17365,2,0
1296895,8,0,0
1296895,1211,6,0
1296895,0,0,0
1296895,7575,0,0
1296895,42,10,0
1296895,11450,2,0
1296895,36455,15,0
1296895,72,0,0
1296895,63276,16,0
1296895,1545,7,0
1296895,2719,0,0
1296895,20,0,0
1296895,29,0,0
1296895,2966,0,0
1296895,4,0,0
1296895,2577,8,0
1296895,14933,339,0
1296895,80,0,0
1296895,4069,0,0
1296895,68,0,0
1296895,15933,0,0
1296895,15265,12,0
1296895,26205,0,0
1296895,36455,0,0
1296895,2,0,0
1296895,3195,0,0
1296895,2255,21,13
1296895,14933,61,0
1296895,1569,2,0
1296895,2582,0,0
1296895,33569,1059,0
1296895,16,0,0
1296895,151,0,0
1296895,0,0,0
1296895,7137,34,2
1296895,33569,8,7
1296895,15265,0,0
1296895,14933,0,0
1296895,3596,0,0
1296895,46,0,0
1296895,39,0,0
1296895,15265,3,0
1296895,72,0,0
1296895,146,85,48
1296895,1042,4,0
1296895,457,7,0
1296895,44,8,0
1296895,111,2,0
1296895,6165,36,0
1296895,1678,0,0
1296895,295,8,0
1296895,32442,0,0
1296895,179,0,0
1296895,0,0,0
1296895,82,18,0
1296895,33569,0,0
1296895,8,0,0
1296895,7434,430,0
1296895,3596,0,0
1296895,36455,132,0
1296895,63276,4236,56
1296895,14933,14,0
1296895,851,20,0
1296895,231,22,0
1296895,21732,0,0
1296895,8444,36,0
1296895,4,0,0
1296895,8536,0,0
1296895,424,2,0
1296895,588,128,11
1296895,144,0,0
1296895,0,0,0
1296895,4791,252,0
1296895,0,0,0
1296895,4437,3,0
1296895,6165,10,2
1296895,11450,576,110
1296895,3822,70,0
1296895,54,0,0
1296895,1575,0,0
1296895,7137,0,0
1296895,98,0,0
1296895,18,0,0
1296895,187,17,0
1296895,7575,289,0
1296895,110,3,0
1296895,17365,2,0
1296895,1786,2,0
1296895,0,0,0
1296895,655,0,0
1296895,42587,963,0
1296895,352,2,0
1296895,280,7,0
1296895,2,0,0
1296895,2855,2,0
1296895,9,0,0
1296895,7224,0,0
1296895,86,0,0
1296895,0,0,0
1296895,17365,0,0
1296895,4282,0,0
1296895,59,27,0
1296895,42587,145,0
1296895,3155,9,4
1296895,32442,0,0
1296895,15933,0,0
1296895,851,2,0
1296895,0,0,0
1296895,3822,825,0
1296895,0,0,0
1296895,26205,1097,112
1296895,1238,3,0
1296895,2,0,0
1296895,205,0,0
1296895,4897,45,0
1296895,123,0,0
1296895,594,19,0
1296895,4375,9,0
1296895,63276,140,0
1296895,3347,0,0
1296895,15265,63,2
1296895,26205,58,14
1296895,3,0,0
1296895,15933,0,0
1296895,419,0,0
1296895,798,568,2
1296895,1888,2,0
1296895,741,22,0
1296895,0,0,0
1296895,18,0,0
1296895,196,0,0
1296895,32442,16,0
1296895,1568,5,0
1296895,325,5,0
1296895,17365,958,0
1296895,63276,0,0
1296895,2536,148,22
1296895,18288,0,0
1296895,63276,53,0
1296895,2,0,0
1296895,26,3,0
1296895,299,0,0
1296895,20,7,0
1296895,23,0,0
1296895,15933,0,0
1296895,26,0,0
1296895,631,0,0
1296895,8988,0,0
1296895,15265,393,0
1296895,36455,336,2
1296895,5,0,0
1296895,8988,0,0
1296895,887,0,0
1296895,42587,25,0
1296895,216,0,0
1296895,8988,0,0
1296895,539,0,0
1296895,486,0,0
1296895,21732,0,0
1296895,2,0,0
1296895,63276,5,0
1296895,5489,31,0
1296895,212,0,0
1296895,32442,0,0
1296895,962,2,0
1296895,42587,109,0
1296895,4437,0,0
1296895,76,0,0
1296895,42587,3,0
1296895,17365,0,0
1296895,2299,0,0
1296895,42587,0,0
1296895,33569,0,0
1296895,6426,0,0
1296895,7224,2,0
1296895,0,0,0
1296895,7434,3,3
1296895,111,30,0
1296895,61,0,0
1296895,113,17,0
1296895,59,0,0
1296895,739,4,0
1296895,4897,2,0
1296895,4720,0,0
1296895,4850,0,0
1296895,273,0,0
1296895,0,0,0
1296895,15933,4,0
1296895,223,19,0
1296895,63276,346,0
1296895,4437,0,0
1296895,338,0,0
1296895,32442,0,0
1296895,33569,606,0
1296895,2430,2,0
1296895,1008,54,2
1296895,294,0,0
1296895,534,4,0
1296895,17365,0,0
1296895,68,6,0
1296895,237,0,0
1296895,32442,25,0
1296895,42587,2,0
1296895,156,4,0
1296895,21732,20,0
1296895,26205,2,0
1296895,2255,353,0
1296895,8738,22,0
1296895,75,0,0
1296895,32442,2,0
1296895,8444,0,0
1296895,4850,0,0
1296895,406,56,0
1296895,0,0,0
1296895,63276,576,0
1296895,8738,50,0
1296895,329,0,0
1296895,1417,79,0
1296895,3195,2,2
1296895,7434,555,0
1296895,8536,94,0
1296895,21732,2,0
1296895,15265,0,0
1296895,4179,4,0
1296895,93,0,0
1296895,37,0,0
1296895,42587,215,158
1296895,240,0,0
1296895,0,0,0
1296895,20,0,0
1296895,0,0,0
1296895,112,0,0
1296895,21732,0,0
1296895,594,0,0
1296895,214,0,0
1296895,0,0,0
1296895,32442,4,0
1296895,36455,798,13
1296895,15265,118,79
1296895,54,0,0
1296895,21732,44,0
1296895,42587,221,0
1296895,0,0,0
1296895,21732,0,0
1296895,0,0,0
1296895,5201,689,0
1296895,24,0,0
1296895,8738,78,0
1296895,7,0,0
1296895,140,0,0
1296895,571,10,0
1296895,26205,237,223
1296895,26205,103,0
1296895,966,8,0
1296895,962,153,15
1296895,714,35,0
1296895,414,0,0
1296895,205,0,0
1296895,53,0,0
1296895,17365,0,0
1296895,63276,3,0
1296895,29,10,0
1296895,222,0,0
1296895,111,95,16
1296895,410,53,0
1296895,4720,9,0
1296895,55,0,0
1296895,93,0,0
1296895,181,60,9
1296895,11929,0,0
1296895,42587,366,2
1296895,8,0,0
1296895,106,9,0
1296895,1465,16,0
1296895,32442,0,0
1296895,2,0,0
1296895,3822,2,0
1296895,76,0,0
1296895,1888,23,0
1296895,4,0,0
1296895,46,0,0
1296895,63276,0,0
1296895,42587,134,0
1296895,2211,67,0
1296895,84,0,0
1296895,21732,9,0
1296895,21732,4,0
1296895,486,0,0
1296895,293,0,0
1296895,2966,9,0
1296895,4458,845,25
1296895,81,0,0
1296895,3526,0,0
1296895,21732,3,0
1296895,239,0,0
1296895,6,0,0
1296895,32,0,0
1296895,32442,66,0
1296895,1720,29,0
1296895,62,0,0
1296895,32442,0,0
1296895,29,0,0
1296895,466,4,0
1296895,0,0,0
1296895,32442,0,0
1296895,7224,0,0
1296895,364,0,0
1296895,74,0,0
1296895,63276,838,0
1296895,226,2,0
1296895,36455,228,0
1296895,29,0,0
1296895,26205,2,0
1296895,42587,0,0
1296895,63276,33,0
1296895,32,0,0
1296895,33569,510,0
1296895,4098,0,0
1296895,2577,0,0
1296895,479,19,0
1296895,267,0,0
1296895,20,11,0
1296895,1633,2,0
1296895,357,0,0
1296895,1786,0,0
1296895,0,0,0
1296895,27,0,0
1296895,32442,0,0
1296895,7439,44,0
1296895,32442,0,0
1296895,48,0,0
1296895,33569,606,0
1296895,104,0,0
1296895,1295,9,0
1296895,92,2,0
1296895,172,0,0
1296895,226,16,0
1296895,0,0,0
1296895,15933,0,0
1296895,63276,42,2
1296895,42587,0,0
1296895,40,15,0
1296895,0,0,0
1296895,22,0,0
1296895,40,0,0
1296895,63276,2186,0
1296895,58,0,0
1296895,4,0,0
1296895,15265,0,0
1296895,976,0,0
1296895,42587,0,0
1296895,17365,0,0
1296895,357,11,0
1296895,5,0,0
1296895,63276,346,0
1296895,2855,0,0
1296895,0,0,0
1296895,42587,106,0
1296895,486,0,0
1296895,8402,432,5
1296895,361,0,0
1296895,0,0,0
1296895,27,0,0
1296895,7,0,0
1296895,4791,252,6
1296895,26205,113,0
1296895,8536,1672,0
1296895,2,0,0
1296895,36455,5,3
1296895,8988,0,0
1296895,3596,0,0
1296895,63276,147,0
1296895,652,0,0
1296895,2255,44,40
1296895,264,3,0
1296895,0,0,0
1296895,7439,2,0
1296895,0,0,0
1296895,26205,70,0
1296895,277,0,0
1296895,2,0,0
1296895,8444,1337,0
1296895,4759,0,0
1296895,683,0,0
1296895,41,0,0
1296895,2,0,0
1296895,286,4,0
1296895,20,0,0
1296895,2,0,0
1296895,215,6,0
1296895,2137,244,2
1296895,7224,0,0
1296895,33569,507,7
1296895,18288,346,0
1296895,7434,0,0
1296895,18288,1502,0
1296895,2934,0,0
1296895,444,110,0
1296895,89,0,0
1296895,7,0,0
1296895,11929,0,0
1296895,187,0,0
1296895,42,0,0
1296895,11450,576,0
1296895,299,18,0
1296895,243,0,0
1296895,63276,17,0
1296895,15265,81,0
1296895,32442,0,0
1296895,7434,555,0
1296895,3099,0,0
1296895,11450,33,0
1296895,296,7,0
1296895,36,0,0
1296895,42587,4,0
1296895,182,0,0
1296895,5489,45,0
1296895,0,0,0
1296895,10,2,0
1296895,50,2,0
1296895,1678,0,0
1296895,47,0,0
1296895,14933,2,0
1296895,0,0,0
1296895,4791,0,0
1296895,28,0,0
1296895,63276,5,0
1296895,113,25,13
1296895,0,0,0
1296895,63276,4567,2
1296895,15265,0,0
1296895,186,0,0
1296895,8402,246,4
1296895,4069,74,0
1296895,63276,0,0
1296895,1881,0,0
1296895,32442,0,0
1296895,15933,0,0
1296895,436,0,0
1296895,0,0,0
1296895,63276,147,0
1296895,12,0,0
1296895,0,0,0
1296895,26205,11,0
1296895,1517,7,0
1296895,706,0,0
1296895,33569,150,0
1296895,109,0,0
1296895,2211,11,0
1296895,122,0,0
1296895,1238,19,0
1296895,353,0,0
1296895,218,18,0
1296895,0,0,0
1296895,2,0,0
1296895,2067,62,0
1296895,294,0,0
1296895,11450,0,0
1296895,4720,0,0
1296895,5,0,0
1296895,32442,0,0
1296895,36455,39,0
1296895,0,0,0
1296895,1888,0,0
1296895,172,0,0
1296895,0,0,0
1296895,82,0,0
1296895,2728,32,0
1296895,24,0,0
1296895,706,86,0
1296895,1122,15,0
1296895,171,0,0
1296895,3195,0,0
1296895,11929,0,0
1296895,33569,1059,0
1296895,1854,0,0
1296895,599,73,0
1296895,18288,104,0
1296895,8536,7,0
1296895,204,0,0
1296895,1122,8,0
1296895,15933,0,0
1296895,42587,18,6
1296895,21732,0,0
1296895,63276,0,0
1296895,1681,4,0
1296895,183,34,0
1296895,4183,115,24
1296895,645,494,0
1296895,22,0,0
1296895,1720,0,0
1296895,1517,153,0
1296895,42587,151,0
1296895,86,0,0
1296895,1592,104,0
1296895,0,0,0
1296895,32442,5,0
1296895,42587,12,0
1296895,36455,481,0
1296895,6165,101,0
1296895,46,3,0
1296895,0,0,0
1296895,8988,0,0
1296895,156,0,0
1296895,7575,0,0
1296895,219,0,0
1296895,7137,52,0
1296895,15265,325,0
1296895,26205,0,0
1296895,115,0,0
1296895,34,0,0
1296895,1095,5,0
1296895,26205,0,0
1296895,21732,24,6
1296895,216,134,2
1296895,36455,176,22
1296895,8402,2140,0
1296895,0,0,0
1296895,21732,17,0
1296895,1888,2,0
1296895,1363,0,0
1296895,15265,5,0
1296895,11450,494,0
1296895,0,0,0
1296895,96,0,0
1296895,0,0,0
1296895,16,0,0
1296895,32442,0,0
1296895,7,0,0
1296895,0,0,0
1296895,966,6,0
1296895,178,0,0
1296895,3822,0,0
1296895,63276,4236,5
1296895,3099,37,13
1296895,32442,0,0
1296895,622,85,0
1296895,6154,7,0
1296895,3195,0,0
1296895,14,0,0
1296895,15265,21,0
1296895,1540,561,0
1296895,63276,17,0
1296895,0,0,0
1296895,36455,78,0
1296895,6165,10,0
1296895,226,3,0
1296895,0,0,0
1296895,17365,25,0
1296895,7575,118,0
1296895,1465,6,0
1296895,241,65,0
1296895,205,0,0
1296895,8402,82,5
1296895,4375,4,0
1296895,26205,493,0
1296895,32442,4,0
1296895,115,2,0
1296895,170,8,0
1296895,37,2,0
1296895,19,0,0
1296895,156,0,0
1296895,18288,84,25
1296895,3155,21,21
1296895,8988,2,0
1296895,4,0,0
1296895,36455,0,0
1296895,63276,16,0
1296895,455,289,2
1296895,1084,0,0
1296895,15933,0,0
1296895,3,0,0
1296895,0,0,0
1296895,6,0,0
1296895,1435,50,0
1296895,81,0,0
1296895,4759,56,18
1296895,2987,24,0
1296895,111,0,0
1296895,814,200,4
1296895,14933,0,0
1296895,6165,150,23
1296895,26205,61,0
1296895,30,0,0
1296895,42587,19,0
1296895,47,0,0
1296895,8444,12,0
1296895,97,0,0
1296895,1881,0,0
1296895,6,0,0
1296895,1633,275,2
1296895,283,64,13
1296895,7434,2,0
1296895,1407,44,0
1296895,128,0,0
1296895,32442,0,0
1296895,0,0,0
1296895,6,0,0
1296895,142,6,0
1296895,17365,237,0
1296895,2410,97,0
1296895,4437,0,0
1296895,82,0,0
1296895,2719,8,5
1296895,24,0,0
1296895,1427,36,0
1296895,814,4,0
1296895,1720,0,0
1296895,980,43,0
1296895,15933,28,0
1296895,63276,239,0
1296895,244,23,0
1296895,17365,0,0
1296895,2255,441,4
1296895,42587,0,0
1296895,63276,33,0
1296895,4282,0,0
1296895,806,0,0
1296895,4179,0,0
1296895,2040,620,7
1296895,5021,0,0
1296895,336,0,0
1296895,63276,4567,0
1296895,8738,22,17
1296895,60,0,0
1296895,56,0,0
1296895,111,0,0
1296895,42587,0,0
1296895,59,0,0
1296895,18,0,0
1296895,475,5,0
1296895,42587,257,5
1296895,41,0,0
1296895,7575,134,7
1296895,26205,37,4
1296895,13,0,0
1296895,0,0,0
1296895,8738,0,0
1296895,0,0,0
1296895,3822,0,0
1296895,63276,4567,4
1296895,2067,93,3
1296895,145,45,0
1296895,1012,0,0
